1750388179,-0.18407,-0.24811,4.91508,0.99999,0.00195,-0.00349,0.00058,-0.09374,-0.08421,-0.02875,
1750388180,-0.24397,-0.28914,5.31471,1.00000,0.00045,-0.00243,0.00068,-0.05874,-0.02916,0.00983,
1750388180,-0.24518,-0.27661,5.39774,1.00000,0.00026,-0.00209,0.00063,-0.05386,-0.02270,0.01337,
1750388180,-0.24571,-0.27138,5.41675,1.00000,0.00024,-0.00191,0.00060,-0.05242,-0.02179,0.01408,
1750388180,-0.24835,-0.27364,5.41925,1.00000,0.00026,-0.00169,0.00059,-0.04730,-0.02218,0.01490,
1750388180,-0.23743,-0.27303,5.44084,1.00000,0.00029,-0.00128,0.00057,-0.03008,-0.02316,0.01659,
1750388180,-0.22139,-0.27956,5.46319,1.00000,0.00039,-0.00088,0.00060,-0.01210,-0.02855,0.01777,
1750388180,-0.19804,-0.29426,5.48403,1.00000,0.00054,-0.00045,0.00066,0.00990,-0.03771,0.01968,
1750388180,-0.15558,-0.29378,5.53160,1.00000,0.00064,0.00007,0.00068,0.04060,-0.04386,0.02381,
1750388180,-0.12941,-0.29322,5.57275,1.00000,0.00069,0.00039,0.00070,0.05922,-0.04679,0.02761,
1750388180,-0.11357,-0.28616,5.60436,1.00000,0.00065,0.00056,0.00068,0.06795,-0.04562,0.03088,
1750388180,-0.10903,-0.26966,5.61661,1.00000,0.00053,0.00054,0.00062,0.06422,-0.03964,0.03152,
1750388181,-0.12626,-0.25755,5.63019,1.00000,0.00038,0.00041,0.00057,0.05140,-0.03180,0.03169,
1750388181,-0.16050,-0.23997,5.63873,1.00000,0.00022,0.00015,0.00050,0.02871,-0.02208,0.03075,
1750388181,-0.22467,-0.24575,5.79953,0.99994,0.00023,0.01121,0.00052,-0.00872,-0.02146,0.07902,
1750388181,-0.30327,-0.22795,6.07836,0.99949,0.00001,0.03203,0.00036,-0.01613,-0.00865,0.16969,
1750388181,-0.31804,-0.19360,5.66969,0.99916,-0.00019,0.04109,0.00029,0.04727,0.00700,0.13000,
1750388183,0.39299,-0.02437,-0.04162,0.99897,0.00129,-0.04327,0.01363,0.12763,-0.04288,0.00979,
1750388183,0.88918,-0.04589,-0.01015,0.99913,0.00386,-0.03887,0.01490,0.37701,-0.09993,0.02297,
1750388183,0.79271,-0.03500,0.00149,0.99917,0.00226,-0.03736,0.01610,0.20821,-0.06901,0.02172,
1750388183,0.77368,-0.02686,0.00966,0.99928,0.00124,-0.03397,0.01693,0.11245,-0.04735,0.01934,
1750388183,0.77904,-0.01409,0.01964,0.99939,0.00051,-0.03012,0.01746,0.05241,-0.02688,0.02073,
1750388183,0.69922,-0.00581,0.02867,0.99952,0.00043,-0.02527,0.01772,-0.01751,-0.02040,0.02802,
1750388184,0.72711,-0.00403,0.03773,0.99961,0.00043,-0.02159,0.01789,-0.03995,-0.01918,0.03473,
1750388184,0.78753,-0.00189,0.04587,0.99967,0.00030,-0.01816,0.01798,-0.03530,-0.01499,0.04147,
1750388184,0.82308,-0.00875,0.04952,0.99974,0.00059,-0.01416,0.01807,-0.02114,-0.02337,0.04697,
1750388184,0.86840,-0.01756,0.05770,0.99977,0.00069,-0.01137,0.01813,-0.01382,-0.02849,0.05258,
1750388184,0.94465,-0.02056,0.07115,0.99979,0.00070,-0.00896,0.01815,0.00865,-0.02937,0.06016,
1750388184,1.00950,-0.02438,0.08510,0.99981,0.00081,-0.00683,0.01815,0.02925,-0.03272,0.06781,
1750388184,1.06424,-0.02546,0.09849,0.99982,0.00084,-0.00500,0.01816,0.04702,-0.03350,0.07471,
1750388184,1.15970,-0.02660,0.10098,0.99983,0.00090,-0.00265,0.01813,0.09860,-0.03387,0.07336,
1750388184,1.14913,-0.02246,0.10404,0.99983,0.00078,-0.00160,0.01809,0.08504,-0.02934,0.07249,
1750388184,1.13971,-0.01910,0.10608,0.99984,0.00069,-0.00074,0.01805,0.07373,-0.02559,0.07159,
1750388185,1.11909,-0.01684,0.10617,0.99984,0.00059,-0.00007,0.01807,0.05903,-0.02226,0.06977,
1750388185,1.09700,-0.03249,0.10389,0.99974,0.00084,0.00046,0.02295,0.04544,-0.03551,0.06624,
1750388185,1.07053,-0.05639,0.10157,0.99938,0.00129,0.00091,0.03506,0.03188,-0.05688,0.06244,
1750388185,1.04187,-0.07795,0.09928,0.99866,0.00166,0.00124,0.05161,0.01904,-0.07469,0.05890,
1750388185,1.04118,-0.08922,0.07979,0.99746,0.00198,0.00184,0.07123,0.02855,-0.08734,0.04463,
1750388185,1.03175,-0.08486,0.06718,0.99570,0.00206,0.00230,0.09257,0.03388,-0.08676,0.03471,
1750388185,1.04175,-0.08773,0.06308,0.99271,0.00220,0.00246,0.12047,0.03717,-0.09016,0.02969,
1750388185,1.02730,-0.07241,0.07906,0.99024,0.00231,0.00257,0.13932,0.03401,-0.08509,0.04033,
1750388185,1.03913,-0.08071,0.08064,0.98651,0.00254,0.00286,0.16363,0.04597,-0.09204,0.04010,
1750388185,1.07248,-0.08658,0.08255,0.98222,0.00270,0.00387,0.18770,0.08291,-0.09331,0.03943,
1750388186,1.10647,-0.09819,0.08543,0.97713,0.00292,0.00447,0.21256,0.11347,-0.09896,0.03913,
1750388186,1.12751,-0.11463,0.08936,0.97156,0.00322,0.00480,0.23671,0.13302,-0.10868,0.03940,
1750388186,1.13540,-0.12590,0.09083,0.96491,0.00338,0.00479,0.26253,0.13703,-0.11294,0.03746,
1750388186,1.14045,-0.13584,0.08981,0.95771,0.00337,0.00450,0.28767,0.13490,-0.11444,0.03211,
1750388186,1.15172,-0.14697,0.08714,0.94994,0.00348,0.00457,0.31237,0.14324,-0.11738,0.02512,
1750388186,1.15656,-0.15701,0.08360,0.94152,0.00340,0.00420,0.33692,0.14009,-0.11762,0.01742,
1750388186,1.16127,-0.16744,0.07858,0.93267,0.00331,0.00389,0.36070,0.13755,-0.11783,0.00870,
1750388186,1.16941,-0.18099,0.07134,0.92288,0.00347,0.00403,0.38506,0.14231,-0.12187,-0.00113,
1750388186,1.17828,-0.19927,0.06377,0.91254,0.00382,0.00414,0.40894,0.14810,-0.13234,-0.00954,
1750388186,1.19495,-0.22615,0.05243,0.90170,0.00452,0.00452,0.43231,0.16634,-0.15270,-0.02114,
1750388187,1.21085,-0.27514,0.02644,0.88969,0.00561,0.00497,0.45651,0.18512,-0.19570,-0.04705,
1750388187,1.22087,-0.31166,0.00090,0.87753,0.00656,0.00576,0.47945,0.20048,-0.22084,-0.07047,
1750388187,1.25534,-0.34589,-0.02322,0.86463,0.00761,0.00673,0.50230,0.24319,-0.24169,-0.09050,
1750388187,1.28524,-0.35240,-0.03971,0.85406,0.00790,0.00747,0.52006,0.27593,-0.23087,-0.10262,
1750388187,1.31366,-0.37423,-0.05842,0.84026,0.00805,0.00763,0.54207,0.29891,-0.23352,-0.11453,
1750388187,1.34404,-0.39728,-0.07818,0.82581,0.00820,0.00782,0.56383,0.32235,-0.23630,-0.12665,
1750388187,1.37801,-0.41628,-0.09091,0.81079,0.00834,0.00793,0.58522,0.34656,-0.23421,-0.12920,
1750388187,1.40645,-0.43478,-0.10120,0.79845,0.00846,0.00797,0.60195,0.36544,-0.23608,-0.13118,
1750388187,1.44437,-0.45845,-0.11420,0.78246,0.00860,0.00800,0.62259,0.38938,-0.23820,-0.13350,
1750388187,1.48440,-0.48194,-0.12769,0.76768,0.00873,0.00804,0.64073,0.41335,-0.23974,-0.13618,
1750388188,1.52660,-0.50545,-0.14135,0.76186,0.00873,0.00820,0.64763,0.43745,-0.24089,-0.13885,
1750388188,1.57176,-0.52935,-0.15546,0.76340,0.00864,0.00846,0.64581,0.46212,-0.24161,-0.14157,
1750388188,1.60971,-0.54881,-0.16693,0.76834,0.00853,0.00866,0.63993,0.48176,-0.24252,-0.14369,
1750388188,1.65740,-0.57229,-0.18093,0.77719,0.00835,0.00894,0.62914,0.50554,-0.24338,-0.14623,
1750388188,1.71058,-0.59730,-0.19608,0.78886,0.00812,0.00927,0.61445,0.53102,-0.24401,-0.14894,
1750388188,1.76574,-0.62079,-0.21158,0.80168,0.00781,0.00978,0.59762,0.55741,-0.24207,-0.15207,
1750388188,1.81069,-0.63996,-0.22370,0.81199,0.00760,0.01004,0.58353,0.57759,-0.24197,-0.15417,
1750388188,1.87044,-0.66272,-0.23950,0.82179,0.00731,0.01055,0.56964,0.60498,-0.23862,-0.15712,
1750388188,1.93340,-0.68632,-0.25558,0.82834,0.00710,0.01091,0.56008,0.63229,-0.23641,-0.15987,
1750388188,1.99863,-0.70957,-0.27186,0.83266,0.00693,0.01122,0.55362,0.65958,-0.23388,-0.16262,
1750388189,2.06558,-0.73240,-0.28818,0.83554,0.00679,0.01148,0.54928,0.68650,-0.23119,-0.16530,
1750388189,2.11870,-0.75003,-0.30079,0.83707,0.00673,0.01162,0.54694,0.70717,-0.22976,-0.16730,
1750388189,2.19007,-0.77230,-0.31720,0.83849,0.00668,0.01191,0.54475,0.73598,-0.22726,-0.16998,
1750388189,2.26478,-0.79491,-0.33423,0.83947,0.00662,0.01208,0.54324,0.76365,-0.22486,-0.17266,
1750388189,2.33231,-0.81439,-0.34933,0.84007,0.00657,0.01224,0.54230,0.78803,-0.22243,-0.17501,
1750388189,2.41028,-0.83588,-0.36644,0.84112,0.00650,0.01242,0.54066,0.81549,-0.21948,-0.17765,
1750388189,2.49294,-0.85759,-0.38424,0.84583,0.00635,0.01264,0.53327,0.84385,-0.21622,-0.18036,
1750388189,2.57948,-0.87923,-0.40255,0.85353,0.00612,0.01291,0.52085,0.87280,-0.21272,-0.18312,
1750388189,2.65332,-0.89667,-0.41793,0.86131,0.00587,0.01318,0.50788,0.89728,-0.20905,-0.18544,
1750388189,2.74210,-0.91791,-0.43643,0.87135,0.00557,0.01348,0.49045,0.92575,-0.20593,-0.18836,
1750388189,2.83550,-0.93763,-0.45545,0.88207,0.00519,0.01382,0.47088,0.95516,-0.20058,-0.19124,
1750388190,2.93349,-0.95831,-0.47502,0.89306,0.00483,0.01415,0.44969,0.98581,-0.19652,-0.19421,
1750388190,3.03318,-0.97766,-0.49451,0.90376,0.00446,0.01444,0.42777,1.01597,-0.19196,-0.19700,
1750388190,3.11586,-0.99294,-0.51044,0.91137,0.00418,0.01465,0.41130,1.04054,-0.18818,-0.19927,
1750388190,3.21718,-1.01079,-0.52970,0.91762,0.00394,0.01488,0.39715,1.07014,-0.18357,-0.20198,
1750388190,3.32705,-1.02461,-0.55072,0.92197,0.00353,0.01537,0.38695,1.10387,-0.17170,-0.20546,
1750388190,3.44062,-1.04173,-0.57171,0.92484,0.00340,0.01557,0.38002,1.13608,-0.16595,-0.20836,
1750388190,3.53301,-1.05489,-0.58855,0.92642,0.00333,0.01572,0.37616,1.16185,-0.16128,-0.21066,
1750388190,3.65034,-1.07066,-0.60968,0.92835,0.00323,0.01591,0.37136,1.19404,-0.15538,-0.21353,
1750388190,3.77237,-1.08602,-0.63135,0.93253,0.00304,0.01612,0.36071,1.22694,-0.14928,-0.21644,
1750388190,3.89605,-1.10000,-0.65332,0.93824,0.00272,0.01640,0.34557,1.25987,-0.14186,-0.21963,
1750388190,3.99843,-1.11120,-0.67107,0.94348,0.00246,0.01658,0.33102,1.28666,-0.13675,-0.22197,
1750388191,4.12826,-1.12450,-0.69333,0.95029,0.00211,0.01680,0.31090,1.32014,-0.13035,-0.22489,
1750388191,4.26240,-1.13585,-0.71607,0.95718,0.00164,0.01712,0.28897,1.35486,-0.12141,-0.22793,
1750388191,4.39489,-1.14727,-0.73823,0.96362,0.00124,0.01733,0.26670,1.38811,-0.11493,-0.23078,
1750388191,4.51698,-1.15701,-0.75842,0.96913,0.00088,0.01750,0.24593,1.41831,-0.10907,-0.23336,
1750388191,4.65533,-1.16539,-0.78124,0.97478,0.00036,0.01784,0.22244,1.45352,-0.09950,-0.23660,
1750388191,4.79205,-1.17434,-0.80337,0.97978,-0.00004,0.01800,0.19926,1.48662,-0.09302,-0.23939,
1750388191,4.95289,-1.18388,-0.82911,0.98489,-0.00052,0.01818,0.17224,1.52498,-0.08561,-0.24260,
1750388191,5.07696,-1.18885,-0.84950,0.98825,-0.00096,0.01844,0.15170,1.55532,-0.07715,-0.24604,
1750388191,5.23371,-1.19619,-0.87416,0.99142,-0.00135,0.01858,0.12936,1.59194,-0.07014,-0.24907,
1750388191,5.39509,-1.20286,-0.89927,0.99330,-0.00160,0.01873,0.11406,1.62910,-0.06315,-0.25213,
1750388192,5.56122,-1.20888,-0.92485,0.99443,-0.00176,0.01889,0.10366,1.66683,-0.05619,-0.25522,
1750388192,5.72876,-1.21319,-0.95154,0.99512,-0.00190,0.01912,0.09675,1.70448,-0.04762,-0.25976,
1750388192,5.86704,-1.21680,-0.97253,0.99550,-0.00195,0.01925,0.09280,1.73519,-0.04206,-0.26225,
