19600000000,12.38446,20.85376,0.04382,0.12152,-0.01220,0.01558,0.99239,
19850000000,12.22262,22.26426,0.03633,0.12522,-0.01025,0.01281,0.99199,
20250000000,11.85773,24.75518,0.00501,0.12862,-0.01190,0.01221,0.99155,
20750000000,11.12288,29.27372,-0.06824,0.13267,-0.01511,0.01193,0.99097,
20950000000,10.90329,30.62956,-0.09461,0.13429,-0.01215,0.01203,0.99079,
21450000000,10.42039,34.03375,-0.16244,0.13888,-0.01195,0.01432,0.99013,
21650000000,10.30840,35.23336,-0.17738,0.14159,-0.01082,0.01445,0.98976,
22100000000,9.99942,38.12454,-0.22985,0.14562,-0.00877,0.01550,0.98918,
22300000000,9.48719,39.87868,-0.25396,0.14649,-0.01280,0.01416,0.98903,
22800000000,8.95414,43.70019,-0.32571,0.14769,-0.01156,0.01587,0.98884,
23050000000,8.67871,45.60188,-0.34784,0.15004,-0.00891,0.01546,0.98852,
23650000000,8.07002,50.24991,-0.42326,0.15570,-0.00732,0.01604,0.98765,
23900000000,7.62478,52.33847,-0.46262,0.15685,-0.00957,0.01635,0.98744,
24300000000,6.84962,55.95594,-0.52320,0.15820,-0.00796,0.01564,0.98725,
24750000000,5.88640,60.67222,-0.61626,0.16015,-0.00962,0.01615,0.98691,
25250000000,5.43882,65.06023,-0.71197,0.16473,-0.00832,0.01774,0.98614,
25650000000,5.20457,68.32409,-0.75952,0.16807,-0.00751,0.01778,0.98559,
26400000000,4.82477,74.97323,-0.87496,0.17278,-0.00596,0.01849,0.98477,
27800000000,3.80366,88.63835,-1.11279,0.20349,-0.00801,0.02084,0.97882,
28350000000,3.20268,94.44257,-1.21630,0.21462,-0.00775,0.02095,0.97644,
29200000000,2.39158,104.03216,-1.38032,0.23399,-0.00453,0.02082,0.97201,
30850000000,0.65646,124.35840,-1.72148,0.26021,-0.00426,0.02198,0.96529,
31250000000,-2.53461,130.81903,-1.81854,0.25924,-0.00902,0.02152,0.96553,
31500000000,-3.21918,134.98910,-1.92664,0.25773,-0.00609,0.02123,0.96597,
31750000000,-3.84117,139.28079,-2.00932,0.25687,-0.00707,0.02277,0.96615,
32250000000,-8.82880,150.85106,-2.18702,0.25927,-0.00644,0.02039,0.96557,
32799999999,-9.89156,159.78696,-2.28273,0.26509,-0.00550,0.02137,0.96397,
33250000000,-9.07482,166.17230,-2.44724,0.26618,-0.00229,0.02333,0.96364,
